adult;original_title;overview;popularity;release_date;vote_average;vote_count
False;No va más: El diablo no juega a los dados;Pancho y Eduardo deciden llevar a cabo, en un acto desesperado, un secuestro a un supuesto empresario. Por su rescate, obtendrían una gran suma de dinero que los salvaría de sus difíciles circunstancias personales. Para su sorpresa, el hombre secuestrado los llevará a lugares insospechados de sus emociones haciéndoles vivir horas de violencia, especulaciones, miserias, diálogos de vida y amores.;8.495;2023-12-14;0.0;0
False;青春ブタ野郎はランドセルガールの夢を見ない;;17.451;2023-12-01;0.0;0
False;Kabuliwala;;8.72;2023-12-14;0.0;0
False;Baby Shark's Big Movie;;17.943;2023-12-08;0.0;0
False;わたしの幸せな結婚;;11.031;2023-03-17;7.3;15
False;מי כמוך?;;8.464;2023-12-14;0.0;0
False;Gerlach;;12.217;2023-12-14;0.0;0
False;Farang;Sam es un boxeador profesional a punto de salir de prisión. Mientras está en libertad condicional, su pasado lo alcanza y no tiene más remedio que huir. Cinco años después, ha reconstruido una vida sencilla en una isla exótica de Tailandia con su esposa y su hija, pero cuando un peligroso padrino local lo chantajea, debe embarcarse en una peligrosa misión de contrabando de drogas que resulta en una tragedia. Ahora solo tiene un propósito: buscar una venganza despiadada.;17.568;2023-06-28;6.8;42
False;93国际列车大劫案：莫斯科行动;;13.252;2023-09-29;6.238;21
False;Magic in Mistletoe;;15.732;2023-12-08;7.7;3
False;Winnetou 1;Una compañía planea la construcción de una línea ferroviaria que una el este y el oeste de Estados Unidos, pero los colonos y las tribus indias que habitan el territorio no están dispuestos a permitírselo. Los conflictos entre los afectados y la compañía se agravan cuando Santer, el líder de una banda de delincuentes, intenta saquear una mina de oro ubicada en territorio apache.;14.212;1963-12-11;6.8;134
False;To Leslie;Basada en hechos reales, cuenta la historia de Leslie, una madre soltera del oeste de Texas, que hace seis años ganó la lotería pero rápidamente despilfarró el premio, gastándolo todo en fiestas y alcohol. Desahuciada, acude a su hijo en un intento de recuperar el rumbo de su vida.;17.254;2022-10-07;7.159;135
False;Sharknado;Se centra en una ciudad que está aterrorizada por miles de tiburones que fueron traídos por un huracán. Cuando los tornados se empiezan a formar y criar a los tiburones de la tierra, los asesinos mortales comienzan su destrucción en el agua, la tierra y en el aire.;18.273;2013-07-11;3.92;1485
False;Hedwig and the Angry Inch;Hedwig se sometió a una operación de cambio de sexo que le permitió casarse con un soldado americano y alcanzar la libertad al otro lado del Muro de Berlín. Sin embargo, la operación salió mal y Hedwig se quedó con esa “pulgada irritada” (“angry inch”) que da nombre a la película. En un parque de caravanas de Kansas, Hedwig decidió formar un grupo de rock. Así conoció a Tommy Gnosis, un joven que fue su amante y protegido antes de abandonarla, robarle sus canciones y triunfar como estrella del rock. Acompañada de su grupo paneslavo, “The Angry Inch”, siguió a Tommy en su gira, tocando en locales medio vacíos. Por medio de un collage de canciones, flashbacks e imágenes animadas, Hedwig cuenta la historia de su vida e intenta sacar partido de la prensa amarilla que se interesa por ella por haber sido amante del famoso cantante de rock Tommy Gnosis.;16.458;2001-07-20;7.426;339
False;Bâtiment 5;;16.361;2023-12-06;6.0;14
False;योराम;;9.401;2023-12-07;0.0;0
False;A Perfect Christmas Carol;;7.697;2023-12-06;0.0;0
False;Die Abenteuer des Prinzen Achmed;El día en que se celebra en la ciudad el cumpleaños del gran Califa, aparece el poderoso brujo y presenta su obra milagrosa: un caballo que puede volar por los aires. El Califa quiere poseer a toda costa dicho corcel mágico.;13.672;1926-09-03;7.6;183
False;The Last Rifleman;Un veterano de la Segunda Guerra Mundial escapa de su hogar de ancianos en Irlanda del Norte y se embarca en un arduo pero inspirador viaje a Francia para asistir al 75 aniversario del desembarco del Día D, encontrando el coraje para enfrentar los fantasmas de su pasado.;13.628;2023-12-07;0.0;0
False;Stamped from the Beginning;Este documental basado en el bestseller de Ibram X. Kendi explora la historia de las ideas racistas en EE. UU. mediante animaciones innovadoras y opiniones de expertos.;13.629;2023-11-10;7.5;6
False;Saint Omer;Tribunal de Saint Omer. La joven novelista Rama asiste al juicio de Laurence Coly, una joven acusada de matar a su hija de 15 meses al abandonarla a la subida de la marea en una playa del norte de Francia. Pero a medida que avanza el juicio, las palabras de la acusada y los testimonios de los testigos harán tambalear las convicciones de Rama y pondrán en duda el propio juicio.;15.715;2022-11-23;6.3;122
False;Yes, Chef! Christmas;;16.504;2023-12-10;9.333;3
False;Rebel;Kamal decide ir a Siria para ayudar a las víctimas de la guerra. Pero, al llegar, se ve obligado a unirse a un grupo armado y se encuentra bloqueado en Al Raqa. Su hermano pequeño, Nassim, que sueña con unirse a él, se convierte en una presa fácil de los reclutadores de la yihad. Leïla, su madre, tratará de proteger a su hijo más joven.;10.087;2022-08-31;8.217;30
False;Joyland;Mientras los Rana —una familia patriarcal y felizmente unida — esperan el nacimiento de un niño para continuar con el linaje familiar, su hijo más joven se une en secreto a una compañía teatral de danza erótica y se enamora de una joven y ambiciosa estrella trans. Su historia de amor imposible termina por avivar las ansias de rebeldía sexual de toda la familia Rana.;13.771;2022-11-18;7.8;86
False;Christmas on Windmill Way;;13.788;2023-12-02;8.0;3
False;ラブライフ;La vida de Taeko transcurre sin problemas junto a su marido y su pequeño hijo Keita, hasta que un acontecimiento dramático marcará el regreso del padre biológico del niño, del que no había oído hablar durante años.;11.073;2022-09-09;7.1;55
False;How the Gringo Stole Christmas;;17.538;2023-12-01;6.7;5
False;Y Lein: Streic Friction Dynamics;;17.504;2023-12-18;0.0;0
False;Seneca: On the Creation of Earthquakes;Corre el año 65 D.C en Roma, y el infam emperador Nerón se nutre de una mezcla de megalomanía, paranoia y violencia física. El famoso filósofo Séneca ha sido el mentor y consejero cercano de Nerón desde la infancia, y fue fundamental en su ascensión al poder. A pesar de esto, Nerón se cansa de Séneca y utiliza un atentado frustrado contra su vida para acusar falsamente a Séneca de ser cómplice del intento de magnicidio. Su generoso regalo a Séneca: es libre para suicidarse. Séneca acepta su destino y, como Sócrates, quiere despedirse de sus seguidores con una última lección de su filosofía de vida. Después, planea que le corten las venas para consolidar su lugar en la historia. Eso es exactamente lo que sucede, pero Séneca muere dolorosa y lentamente.;7.495;2023-02-20;5.75;10
False;Craig Before the Creek;;13.117;2023-12-11;0.0;0
False;Night of the Hunted;Cuando una mujer desprevenida se detiene en una remota gasolinera en plena noche, se convierte en el juguete de un francotirador sociópata con una vendetta secreta. Para sobrevivir no sólo debe esquivar sus balas y luchar por su vida, sino también...;17.367;2023-10-12;6.889;28
False;Round and Round;;15.846;2023-12-10;9.0;3
False;The Good Mother;;9.908;2023-08-31;4.7;21
False;A Christmas for the Ages;;17.235;2023-11-26;8.5;2
False;Majbooriyan;;15.199;2023-11-24;0.0;0
False;A Merry Scottish Christmas;;15.231;2023-11-18;7.75;12
False;Sugar Baby;;17.163;2023-11-24;0.0;0
False;Our Friend;Después de enterarse de que a su esposa le quedan seis meses de vida debido a una enfermedad terminal, un hombre recibe el apoyo de su mejor amigo que se muda a su casa para ayudarle. El impacto de esta situación para toda la familia será mucho mayor de lo que nadie podría haber imaginado.;17.13;2019-09-04;7.247;271
False;Christmas of Yes;;11.992;2023-12-09;6.0;2
False;Killer Vlog;;16.982;2023-12-18;0.0;0
False;Marinette;;16.958;2023-06-07;7.1;28
False;Safer at Home;Tras dos años de pandemia, un grupo de amigos organiza una salvaje fiesta online. Después de tomar éxtasis, las cosas salen terriblemente mal y la seguridad de sus hogares se vuelve más aterradora que el caos de fuera.;14.075;2021-02-26;5.4;134
False;შაშვი შაშვი მაყვალი;;8.69;2023-12-13;0.0;0
False;Die Heinzels - Rückkehr der Heinzelmännchen;Los legendarios Elfkins (Heinzelmännchen) de Colonia eran gnomos que ayudaban en secreto a los artesanos durante la noche hasta que fueron expulsados ​​por la malévola esposa de un sastre hace 200 años. Esta es la historia de su regreso.;11.994;2019-10-08;6.6;45
False;เพราะรักมันซับซ้อน;;12.141;2023-12-14;0.0;0
False;True Love: Making 'The Creator';;12.104;2023-11-14;0.0;0
False;Earth Mama;;12.046;2023-07-07;6.0;2
False;Die Heinzels - Rückkehr der Heinzelmännchen;Los legendarios Elfkins (Heinzelmännchen) de Colonia eran gnomos que ayudaban en secreto a los artesanos durante la noche hasta que fueron expulsados ​​por la malévola esposa de un sastre hace 200 años. Esta es la historia de su regreso.;11.994;2019-10-08;6.6;45
False;Christmas of Yes;;11.992;2023-12-09;6.0;2
False;خرس نیست;Dos historias de amor paralelas en las que los deseos de las parejas se ven frustrados por obstáculos ocultos e inevitables, la fuerza de la superstición y la mecánica del poder.;11.985;2022-10-06;6.987;76
False;Le Livre des solutions;Sigue a un hombre, un director que intenta vencer a sus demonios que oprimen su creatividad.;11.961;2023-09-13;6.308;120
False;Where Do We Go?;;11.954;2023-12-15;10.0;1
False;Anzol;;11.873;2023-12-19;0.0;0
False;Death Perception;;11.873;2023-12-20;0.0;0
False;Novembre;En noviembre de 2015, una serie de ataques mortales y sin precedentes golpea París. La policía antiterrorista dirigida por Heloise y su comandante en jefe Fred - se enfrenta a un nivel de presión sin precedentes: en una carrera contrarreloj, deben encontrar a los autores de los ataques lo antes posible antes de que puedan atacar de nuevo, viajando por Europa y más allá en una de las mayores cacerías humanas de la historia.;11.82;2022-10-05;7.166;603
False;Mars Express;;11.652;2023-11-22;7.704;54
False;Tótem;Sol, de siete años, pasa el día en casa de su abuelo, ayudando con los preparativos de una fiesta sorpresa para su padre. A lo largo del día, el caos se apodera lentamente de ella, fracturando los cimientos de la familia. Sol abrazará la esencia del dejar ir como una liberación para la existencia.;11.639;2023-09-07;6.8;14
False;La Tresse;Sigue a tres mujeres, Smita, Giulia y Sarah, de diferentes partes del mundo, que nunca se han conocido pero a las que les une algo íntimo y único.;11.638;2023-11-29;8.2;30
False;A Biltmore Christmas;;11.583;2023-11-26;9.1;9
False;Kane;;11.582;2023-11-10;4.7;5
False;Time for Her to Come Home for Christmas;;11.505;2023-11-16;7.7;6
False;XXX-MAS;;11.497;2023-12-02;0.0;0
False;Our Son;;11.479;2023-12-08;0.0;0
False;Soudain seuls;;11.476;2023-12-06;5.722;9
False;Le Consentement;París, 1985. Vanessa tiene trece años cuando conoce a Gabriel Matzneff, un hombre muy inteligente y manipulador. El reconocido escritor de cincuenta años seduce a la joven. La adolescente se convierte en la amante y musa de un hombre celebrado por el mundo cultural y político. Perdiéndose en la relación, gradualmente comienza a darse cuenta de cuán destructiva y anormal es la situación, hasta que finalmente ve a Gabriel Matzneff como el depredador que realmente es. Vanessa ahora tiene un largo viaje para liberarse de su influencia y sanar de su sufrimiento.;10.226;2023-10-11;7.11;50
False;忌怪島／きかいじま;Una serie de muertes inexplicables comienza a suceder alrededor de un equipo de científicos dedicados a la realidad virtual. Pronto, el mundo real y el virtual se entrecruzan para siempre.;15.709;2023-06-16;6.8;4
False;कड़क सिंह;;9.645;2023-11-24;6.2;4
False;A Royal Christmas on Ice;;8.166;2023-11-26;7.25;2
False;싱글 인 서울;;11.039;2023-11-29;8.0;1
False;Sirocco et le Royaume des courants d’air;;11.044;2023-12-13;0.0;0
False;纸新娘;;12.897;2023-12-02;6.0;1
False;The Eternal Daughter;Una mujer y su anciana madre deben enfrentarse a secretos enterrados hace mucho tiempo cuando regresan a su antigua casa familiar, una antigua gran mansión que se ha convertido en un hotel casi vacío lleno de misterio.;15.435;2022-12-02;6.209;67
False;Athena Saves Christmas;;10.833;2023-12-20;0.0;0
False;Les As de la jungle 2 : Opération tour du monde;;15.396;2023-08-16;7.0;7
False;뽀로로 극장판 슈퍼스타 대모험;;6.825;2023-12-08;0.0;0
False;Spider;Ambientada en el East End londinense durante los años sesenta. Spider, un hombre de mente frágil e inestable, después de ser dado de alta en un psiquiátrico, es ingresado en un asilo. Allí su mente va reproduciendo una parte fundamental de su infancia.(FILMAFFINITY);15.348;2002-11-06;6.654;755
False;Miranda's Victim;;10.363;2023-10-06;7.0;8
False;Silent Night, Fatal Night;;13.338;2023-12-07;0.0;0
False;Chasse gardée;;11.277;2023-12-20;0.0;0
False;Chronique d'une liaison passagère;Una madre soltera y un hombre casado se vuelven amantes. Están comprometidos a verse solo por una aventura y no a encontrar ninguna esperanza de amor, sabiendo muy bien que la relación no tiene futuro. Sin embargo, cada vez se sorprenden más por su comprensión, su complicidad y el bienestar que experimentan juntos.;12.414;2022-09-14;6.6;112
False;Acide;;6.49;2023-09-20;6.1;52
False;Rue des Dames;;10.292;2023-12-13;6.0;1
False;The Oath;;14.537;2023-12-08;0.0;0
False;Merry Magic Christmas;;11.466;2023-12-10;5.0;2
False;Snow White's Christmas Adventure;;13.964;2023-12-19;0.0;0
False;Fatum;Sergio tiene graves problemas con el juego. Tras jurar a su esposa que no volvería a caer, recibe un soplo sobre un supuesto amaño de un partido de futbol e, incapaz de cumplir su promesa, regresa a la casa de apuestas con la intención de recuperar todo el dinero perdido. El soplo resulta ser cierto y por fin su suerte va a cambiar… pero Alejo con un pasado salpicado también por el juego irrumpe armado en el local. Pablo francotirador del GEO, es presionado por la comisaria Costa para prestar servicio en el atraco. Pero la cabeza del GEO está en otro sitio, en el hospital, donde la vida de su hijo pende de un hilo. El destino hace que Sergio y Pablo se vean envueltos en un atraco a una casa de apuestas, donde un disparo cambiará sus vidas para siempre.;10.315;2023-04-12;6.6;63
